spot_stat_label,area,medianQ,Qbin,intensity_sum,intensity_max,intensity_mean,on_arc
321,4,5.894799117936134,409,14878.035,4313.911,3719.5088,0
322,5,5.153366283221689,353,63723.766,15472.019,12744.753,1
323,14,3.5817689041020966,233,356567.22,61900.07,25469.088,1
324,4,5.191735281293051,355,24458.535,6329.206,6114.634,1
325,7,3.59444104927058,234,139395.38,37577.562,19913.625,1
326,5,5.152985545916769,353,62747.17,15381.875,12549.435,1
327,2666,4.175412037451224,278,20751194.0,9764.481,7783.6436,0
328,6,3.0501753125928053,192,39594.945,6791.8257,6599.1577,0
329,6,5.0393390494701755,344,35116.945,6078.147,5852.824,0
330,4,5.261117109387259,361,23700.355,6041.0127,5925.089,0
331,5,5.153217363831469,353,63258.367,15335.715,12651.674,1
332,5,5.152883287882546,353,64518.992,15920.548,12903.799,1
333,37,5.145258072106927,352,451201.38,16776.947,12194.632,1
334,137,3.1552646934043045,200,1037902.25,9038.766,7575.9287,0
335,36,5.142738818422018,352,444899.12,17999.432,12358.309,1
336,17,5.078147497513622,347,147793.94,16150.262,8693.761,1
337,34,3.5892099250556933,233,680500.2,44212.375,20014.71,1
338,6,5.378210779265574,370,53612.562,10185.134,8935.427,1
339,877,3.7957963774385073,249,7519481.5,10844.524,8574.095,0
340,6,3.819553934005764,251,47597.707,8272.48,7932.951,1
341,4,5.9990880413539,417,14222.361,3772.9246,3555.5903,0
342,923,3.7947091511220394,249,7887381.0,10759.788,8545.375,0
343,4,3.7223586807817073,243,36431.145,9537.908,9107.786,0
344,5,3.829859760231104,252,39676.49,8072.2793,7935.298,1
345,20,4.390797444434483,294,216573.25,12495.758,10828.662,1
346,8565,4.379757622065721,294,85147140.0,1143830.5,9941.288,1
347,14,5.149256591147372,352,175375.25,16439.74,12526.804,1
348,5,5.153546475640905,353,61629.53,15019.44,12325.906,1
349,10,5.277755525573257,362,59378.83,6315.3213,5937.883,0
350,20,4.457990670190759,299,148053.67,7709.114,7402.6836,1
351,5,5.3262819673420925,366,30863.535,6287.95,6172.707,1
352,4,4.538442040859024,306,25216.22,6766.852,6304.055,1
353,12,5.474210401674277,377,97050.32,10742.212,8087.527,1
354,4,4.539666186370402,306,25597.6,6669.308,6399.4,0
355,4,5.489426207769233,378,27338.893,7036.7812,6834.723,1
356,10,5.487872518811756,378,82239.39,11682.63,8223.939,1
357,4,4.672082328350276,316,22195.258,5912.0005,5548.8145,1
358,650,5.478223579414685,377,6240922.5,164610.56,9601.419,1
359,5,4.475102979404791,301,37331.414,7789.253,7466.2827,0
360,4,4.397951856890828,295,39888.254,10357.375,9972.063,1
361,4,4.575565048746613,308,25144.086,6441.339,6286.0215,1
362,6,4.826345958590311,328,35369.47,6142.152,5894.9116,0
363,4,4.489378440403976,302,28734.605,7513.1426,7183.6514,1
364,5,4.493501741595622,302,36038.797,7448.71,7207.7593,1
365,7,4.897355507467784,333,41874.34,6411.2637,5982.0483,1
366,4,4.635750557889509,313,23048.295,5874.2676,5762.0737,0
367,170,4.6430997097950835,314,1240849.1,31353.482,7299.1123,1
368,8,4.723913854013071,320,43574.418,5629.5527,5446.8022,0
369,7,6.207001133135035,433,38488.418,5944.14,5498.345,1
370,5,5.1451434028336145,352,76329.08,17939.86,15265.815,1
371,4,6.053083246768804,421,18901.693,4978.215,4725.4233,1
372,6,5.144818753976327,352,94134.09,18854.293,15689.016,1
373,23,5.1485085161510415,352,357009.06,18890.244,15522.133,1
374,25,5.147457137175143,352,413741.34,20299.35,16549.654,1
375,5,5.37850008457164,370,43219.21,9265.449,8643.842,1
376,4,5.474114884287298,377,24345.719,6637.3984,6086.4297,1
377,11,5.141195491972265,352,166640.19,18067.252,15149.108,1
378,4,5.142694142028412,352,61815.152,15864.8,15453.788,1
379,7,5.1574337557422165,353,71764.09,11015.0625,10252.014,0
380,4,5.889279550938737,408,19442.48,5167.846,4860.62,0
